,Drug_ID,Drug,Y,property
1404,1404,NC(CCCCNC=CC=O)C(=O)O,1,1
1405,1405,CCCCCCCC1CCC(=O)O1,0,1
1406,1406,N#CCc1ccccc1,0,1
1407,1407,Nc1cnc2c(c1)nc1ccccn12,1,1
1408,1408,CC(=O)N(O)c1ccc(/C=C/c2ccccc2)cc1,1,1
1409,1409,CCN(CCCl)CCCNc1c2ccccc2nc2ccccc12,1,1
1410,1410,c1cc2c3c(c1)cc1ccc4cccc5cc(c3c1c45)CC2,1,1
1411,1411,CC(=O)Nc1cccc2cccnc12,1,1
1412,1412,O=C(/N=c1\sn(C(=O)c2ccccc2)c2ccc([N+](=O)[O-])cc12)c1ccccc1,1,1
1413,1413,O=[N+]([O-])c1ccccc1CO,0,1
1414,1414,Cc1cccc2c1-c1cc3ccccc3cc1C1OC21,1,1
1415,1415,COC(=O)[C@]12O[C@@]1(C)[C@H](C(C)C)OC2=O,1,1
1416,1416,Cc1c2ccccc2cc2c3c(ccc12)C=C[C@@H](O)[C@H]3O,1,1
1417,1417,Cc1cccc(NC(=O)c2csc([N+](=O)[O-])c2)c1,1,1
1418,1418,CC1CCC(C(C)C)C(OC(=O)c2ccccc2N)C1,0,1
1419,1419,CC(=O)N(O)c1ccc(Oc2ccc(Cl)cc2)cc1,1,1
1420,1420,CC1=CC2OC3C(O)CC(C)(C34CO4)C2(CO)C(O)C1=O,0,1
1421,1421,O=C(O)O,0,1
1422,1422,COP1(=S)OCc2ccccc2O1,1,1
1423,1423,C=C[C@@H]1CC[C@@]2(C)O[C@H]2C1,0,1
1424,1424,CCC(C)c1cccc(C(C)CC(CC)c2ccc(C[N+](C)(C)C)cc2)c1,0,1
1425,1425,COC(=O)c1ccc([N+](=O)[O-])o1,1,1
1426,1426,O=[N+]([O-])c1ccccc1SSC(F)=C(Cl)Cl,1,1
1427,1427,Nc1nccs1,1,1
1428,1428,CN(Cc1ccc(F)cc1)N=O,1,1
1429,1429,N#Cc1cc(I)c(O)c([N+](=O)[O-])c1,0,1
1430,1430,OCCOc1ccccc1,0,1
1431,1431,CC(C)OC(=O)COc1ccc(Cl)cc1Cl,0,1
1432,1432,CCCCCCOC(=O)c1ccccc1,0,1
1433,1433,COC(=O)c1cc(Oc2ccc(Cl)cc2Cl)ccc1[N+](=O)[O-],1,1
1434,1434,Nc1cc(Cl)c(N)c(Cl)c1,1,1
1435,1435,CNC(=O)/C=C(\C)OP(=O)(OC)OC,1,1
1436,1436,Oc1ccc2c(c1)-c1ccc3ccc4cccc5cc-2c1c3c45,1,1
1437,1437,CC1=CC(=O)c2c(O)cccc2C1=O,1,1
1438,1438,CCOC(=O)CC(=O)CCl,0,1
1439,1439,ClC(Cl)(Cl)C(Cl)(Cl)Cl,0,1
1440,1440,CCN(CCC#N)c1ccc(N=Nc2c(Cl)cc([N+](=O)[O-])cc2Cl)cc1,1,1
1441,1441,C=CC1CC2C=CC1C2,0,1
1442,1442,CCOc1ccc(N)cc1,1,1
1443,1443,c1cc2sncc2cc1OC[C@H]1CO1,1,1
1444,1444,N=C(N)c1ccc2cc(C(=N)N)[nH]c2c1,0,1
1445,1445,C[C@@H](O)c1ccccc1,0,1
1446,1446,CCC1OC(CO)C(COCC2OC(COC3OC(CO)C(O)C(O)C3O)C(OC)C(O)C2O)C(O)C1O,0,1
1447,1447,O=C(n1ccnc1)n1ccnc1,0,1
1448,1448,CN1CCCN(C)C1=O,0,1
1449,1449,BrCc1ccc2cccc3c2c1-c1ccccc1-3,1,1
1450,1450,Cc1c(N=[N+]([O-])c2cc([N+](=O)[O-])c(C)c([N+](=O)[O-])c2)cc([N+](=O)[O-])cc1[N+](=O)[O-],1,1
1451,1451,CC(C(=O)O)N(CC1(O)CCC(O)C(O)C1O)N=O,0,1
1452,1452,CCOCCOCCO,0,1
1453,1453,O=Nc1ccc(Nc2ccccc2)cc1,1,1
1454,1454,COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)C1C(O2)OC2OC21,1,1
1455,1455,CC(C)CCCC(C)C1CCC2C3C=CC4(OO)CC(O)CCC4(C)C3CCC12C,1,1
1456,1456,COc1cccc2sc(N)nc12,1,1
1457,1457,Clc1cccc(Cl)n1,0,1
1458,1458,CC(C)CN,0,1
1459,1459,Cc1cccc2c1cc1ccc3cccc4ccc2c1c34,1,1
1460,1460,O=C1c2c(ccc3ccccc23)-c2cccc3cccc1c23,0,1
1461,1461,CC(=O)Nc1ccc2c(c1)Cc1cccc(O)c1-2,1,1
1462,1462,Cc1cc(Cl)ccc1OCC(=O)O,0,1
1463,1463,ClCC(Cl)CCl,1,1
1464,1464,COC(=O)C1CSC2C(Cl)=C(Cl)C(=O)N12,1,1
1465,1465,CC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(OC2CC(N)C(O)C(C)O2)C1)C(=O)c1ccccc1C3=O,1,1
1466,1466,COc1cc(F)ccc1[N+](=O)[O-],1,1
1467,1467,OCc1ccc(-c2[nH]ccc3c4ccccc4nc2-3)o1,1,1
1468,1468,Cc1ccc2cc3c(ccc4ccccc43)c3c2c1CC3OS(=O)(=O)O,1,1
1469,1469,Cc1cc(-c2ccccc2C)ccc1N,1,1
1470,1470,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,0,1
1471,1471,[N-]=[N+]=Nc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,1,1
1472,1472,COc1ccc(C(=O)c2ccccc2O)c(O)c1,1,1
1473,1473,CCc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,0,1
1474,1474,O=C(O)C1OC1C(=O)O,0,1
1475,1475,S=C1NCCN1,1,1
1476,1476,Cc1cccc(NO)c1C,1,1
1477,1477,OC1=c2c(O)cc3cccc4ccc(c2c43)C23CCCCC12O3,1,1
1478,1478,O[C@H]1C=C2c3cc4ccccc4cc3-c3cccc(c32)[C@@H]1O,1,1
1479,1479,CC(C)=CCOc1c2occc2cc2ccc(=O)oc12,1,1
1480,1480,Nc1ccccc1C(F)(F)F,0,1
1481,1481,O=[N+]([O-])c1ccc2c3c(cccc13)-c1cc(O)ccc1-2,1,1
1482,1482,Oc1cc2ccc3c4c(cc5cccc1c5c24)-c1ccccc1-3,0,1
1483,1483,N#CC(C#N)=Cc1ccc([N+](=O)[O-])o1,1,1
1484,1484,COc1cccc2c1cc([N+](=O)[O-])c1c(C(=O)O)cc3c(c12)OCO3,1,1
1485,1485,COc1cc(N)ccc1NC(C)=O,1,1
1486,1486,CC(=O)Oc1ccc(CO)cc1,0,1
1487,1487,[N-]=[N+]=NC[C@H](O)CO,1,1
1488,1488,O=C1c2ccccc2C(=O)N1SC1CCCCC1,0,1
1489,1489,Cc1cc2c(nc(N)n2C)c2nc(-c3ccccc3)cnc12,1,1
1490,1490,CCCCN(C[C@H](O)CC)N=O,1,1
1491,1491,O=C/C=C/C=C/C=O,1,1
1492,1492,Cc1ccc2nc3c4c(ccc3c(CO)c2c1)C(O)C(O)C=C4,1,1
1493,1493,Cc1cccnc1,0,1
1494,1494,O=Nc1ccc2ccc3ccc([N+](=O)[O-])c4ccc1c2c34,1,1
1495,1495,O=NN1CCS[C@@H]1[C@H](O)[C@H](O)[C@H](O)[C@H](O)CO,1,1
1496,1496,O=C(/N=c1\sn(C(=O)c2ccc([N+](=O)[O-])cc2)c2ccc([N+](=O)[O-])cc12)c1ccc([N+](=O)[O-])cc1,1,1
1497,1497,CCCCCc1cc(O)cc(O)c1,0,1
1498,1498,CC(=O)N(Nc1ccc2c(c1)Cc1ccccc1-2)c1ccc2c(c1)Cc1ccccc1-2,1,1
1499,1499,CC(C)(C)c1c(N)ccc2ccccc12,0,1
1500,1500,C=CC(=O)CC,1,1
1501,1501,O=[N+]([O-])c1c2c(cc3ccccc13)[C@@H](O)[C@H](O)C=C2,1,1
1502,1502,Cc1ccc2ccc3c(ccc4c5cccc(C)c5ccc43)c2c1,0,1
1503,1503,Fc1cccnc1,0,1
1504,1504,CON,0,1
1505,1505,Cc1ccc(C=O)cc1,0,1
1506,1506,O=C1OC(O)C(C(Br)Br)=C1Cl,1,1
1507,1507,N#[N+]c1ccc([N+](=O)[O-])cc1,1,1
1508,1508,c1cc2c(cc1C[C@@H]1CO1)OCO2,1,1
1509,1509,CCN(CC)c1cc(NC(C)=O)c(N=Nc2ccc([N+](=O)[O-])cc2)cc1OC,1,1
1510,1510,CN(C)c1ccc(N=Nc2cccc(CCl)c2)cc1,1,1
1511,1511,c1cc2c3c(c1)C1NC1c1cccc(c1-3)C1NC21,1,1
1512,1512,C=C(F)F,1,1
1513,1513,O=C1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)N1,1,1
1514,1514,Nc1cccc2nc3ccccc3nc12,1,1
1515,1515,C=CC1CN2CCC1CC2C(OC(=O)C(C)O)c1ccnc2ccc(OC)cc12,0,1
1516,1516,CCC1=C(C(=O)OC)C(=O)OC1C,1,1
1517,1517,Clc1cccc2ncccc12,1,1
1518,1518,CCCC(=O)Nc1ncnc2c1ncn2C1OC2COP(=O)(O)OC2C1OC(=O)CCC,0,1
1519,1519,Cc1cccc(N)c1,0,1
1520,1520,O=[N+]([O-])c1ccc(N=Nc2ccc(N(CCO)CCO)cc2)c([N+](=O)[O-])c1,1,1
1521,1521,O=NN1CCC(=O)NC1=O,1,1
1522,1522,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)I,0,1
1523,1523,C=C1/C(=C/C=C2\CCCC3(C)C2CCC3C(C)/C=C/C(O)C2CC2)CC(O)CC1O,0,1
1524,1524,CC(C)[C@]12CC(=O)[C@@H](C)[C@H]1C2,0,1
1525,1525,c1cc2ccc3cc4c(c5ccc(c1)c2c35)[C@@H]1O[C@@H]1CC4,1,1
1526,1526,[N-]=[N+]=NC(c1ccccc1)C(O)CO,1,1
1527,1527,O=C(/C=C/c1cccc([N+](=O)[O-])c1)c1ccccc1,0,1
1528,1528,Nc1c2ncn(Cc3ccccc3)c2nc[n+]1[O-],1,1
1529,1529,Cc1ccccc1C(=O)Cl,1,1
1530,1530,O=S(=O)(O)Oc1c2ccccc2c2ccc3cccc4ccc1c2c43,0,1
1531,1531,CCOc1ccc2nc3cc(N)ccc3c(N)c2c1,1,1
1532,1532,OC1C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,0,1
1533,1533,CC1=CCCc2c1cc(C)c1c2ccc2ccccc21,1,1
1534,1534,O=c1ccc2ccc3occc3c2o1,0,1
1535,1535,COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1,0,1
1536,1536,CC(=O)N(O)c1ccc(Cl)cc1,0,1
1537,1537,Oc1ccc(O)cc1,0,1
1538,1538,CNC(=O)CC(N)C(=O)NC(C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O)c1ccc(O)cc1,0,1
1539,1539,N1=NC2C3OC3C1C1OC21,0,1
1540,1540,CC(=O)ON(C(C)=O)c1ccc(-c2ccccc2)cc1,1,1
1541,1541,CC(=O)Nc1ccccc1,0,1
1542,1542,CCCCN(CCO)CCCC,0,1
1543,1543,Cc1ccc2nsc(N)c2c1,1,1
1544,1544,Cn1c(N)nc2ccc3ncccc3c21,1,1
1545,1545,O=c1oc2cccc(O)c2cc1[C@@H]1CCc2ccccc2C1,0,1
1546,1546,COc1c2ccoc2cc2oc(=O)ccc12,1,1
1547,1547,Oc1ccc2c(c1)cc1ccc3cccc4ccc2c1c34,1,1
1548,1548,O=C(O)c1ccccc1O,0,1
1549,1549,CNC(=O)N(C)N=O,1,1
1550,1550,C#CCNC(=NCCSCc1nc[nH]c1C)NC#N,0,1
1551,1551,CC(C)(COC[C@H]1CO1)COC[C@H]1CO1,1,1
1552,1552,N=C(Nc1ccccc1)Nc1ccccc1,1,1
1553,1553,CCOC(=O)CC(C)O,0,1
1554,1554,CCCCOc1ccc2nc3cc(Cl)ccc3c(NCCCN(CC)CCCl)c2n1,1,1
1555,1555,C=CC1(C)CC(O)C2(C)C(CCC3C4(C)CCCC32OC4=O)C1,0,1
1556,1556,Cn1c([N+](=O)[O-])nc2ncc(-c3ccccc3)cc21,1,1
1557,1557,CC(C)CC(=O)/N=c1\sn(C(=O)CC(C)C)c2ccc([N+](=O)[O-])cc12,1,1
1558,1558,C[C@@H]1C[C@H]2OC(=O)[C@]3(C)[C@H]2[C@@H](O[C@]3(C)O)[C@@]2(C)C(=O)C=C[C@@H]12,0,1
1559,1559,COc1cc(O)c2c(=O)c3cc(OC)ccc3oc2c1,1,1
1560,1560,CCC(=O)N(c1ccc(Cl)c(Cl)c1)C1CCCC1N(C)C,0,1
1561,1561,COc1cc(O)c2c(=O)c3cc(O)ccc3oc2c1,1,1
1562,1562,CN(C)C(=S)SNCCNSC(=S)N(C)C,1,1
1563,1563,N#CCO,0,1
1564,1564,Nc1ccc(Oc2ccc(N)c(N)c2)cc1,1,1
1565,1565,O=C(O)[C@@H]1CSCN1,0,1
1566,1566,Cc1ccc2c(CO)c3ccc4ccccc4c3nc2c1,0,1
1567,1567,COc1cc(O)c2c(=O)c(O)c(-c3ccc(O)c(O)c3)oc2c1,1,1
1568,1568,Cc1cc2[nH]c3cc(C)c4ccccc4c3c2c2ccccc12,1,1
1569,1569,COc1cc2c(c3ccc4ccccc4c13)CCC2=O,1,1
1570,1570,OCC1CCCO1,0,1
1571,1571,CN(C)c1ccc(N=Nc2ccc(OC3OC(CO)C(O)C(O)C3O)cc2)cc1,0,1
1572,1572,Cc1ccc2c(=O)c3cccc4ccc1c2c43,1,1
1573,1573,CCc1ccc(NC(=O)c2csc([N+](=O)[O-])c2)cc1,1,1
1574,1574,CC(=O)OC1C(=O)OC2C(OC(C)=O)C(=O)OC12,0,1
1575,1575,CC12OOC1(CO)Oc1ccccc12,0,1
1576,1576,O=C1NC(=O)C(Cl)=C1Cl,1,1
1577,1577,C=CCc1ccc(O)cc1,0,1
1578,1578,C=CC(=O)OCC,0,1
1579,1579,ClC[C@H](Br)CBr,1,1
1580,1580,NC(=O)c1ccccc1C(N)=O,0,1
1581,1581,OCCO,0,1
1582,1582,Oc1cccc2c3cc4ccccc4cc3c3ccccc3c12,1,1
1583,1583,N#C/C(=C\C=C\c1ccccc1[N+](=O)[O-])c1ccc(Br)cc1,1,1
1584,1584,Cc1cccc(C(=O)O)c1,0,1
1585,1585,C/C=C/c1cc(OC)c(OC)cc1OC,1,1
1586,1586,Nc1cc2nc3ccccc3nc2cc1N,1,1
1587,1587,Cc1ccc2cc3c(c4c2c1CC4)C1OC1c1ccccc1-3,1,1
1588,1588,Cc1ccc(C(=O)O)cc1N,1,1
1589,1589,COc1ccc2c(c1)-c1c(OC)c(OC)cc3ccnc(c13)C2=O,0,1
1590,1590,CCCCN(C[C@H](O)CCO)N=O,1,1
1591,1591,CC(=O)O[C@H]1[C@@]2(O)CC(C)(C)CC2=C(C=O)[C@@]2(C=O)C[C@@]12C,1,1
1592,1592,COc1ccc(N)c(C)c1,1,1
1593,1593,O=C1c2ccccc2C([N+](=O)[O-])c2ccccc21,0,1
1594,1594,OC1c2cc3ccc4cccc5ccc(c2C2OC2C1O)c3c45,1,1
1595,1595,Clc1cnc(Oc2ccc(Oc3ncc(Cl)cc3Cl)cc2)c(Cl)c1,0,1
1596,1596,O=[N+]([O-])c1ccc2ccc3c([N+](=O)[O-])ccc4ccc1c2c43,1,1
1597,1597,CC(=O)OCC12CC(OC(=O)CC(C)C)C(C)=CC1OC1C(O)C(OC(C)=O)C2(C)C12CO2,1,1
1598,1598,CCCCCCCCCCCCCl,0,1
1599,1599,Cn1c(CC(=O)OCCCl)c(C(=O)O)c2ccccc21,1,1
1600,1600,O=[N+]([O-])c1ccc(S(=O)(=O)Nc2ccccn2)cc1,0,1
1601,1601,O=[N+]([O-])c1ccc2c(c1)CCN2,1,1
1602,1602,O=C1c2c(O)ccc([N+](=O)[O-])c2C(=O)c2c([N+](=O)[O-])ccc(O)c21,1,1
1603,1603,O=C1C(c2[nH]c3ccccc3c2O)=Nc2ccccc21,1,1
1604,1604,Cc1c(NO)cc([N+](=O)[O-])cc1[N+](=O)[O-],1,1
1605,1605,O=C1C=CCCC1,0,1
1606,1606,Cc1cccc2cc3ccc4ccccc4c3nc12,0,1
1607,1607,O=C1NCCN1/N=C/c1ccc([N+](=O)[O-])o1,1,1
1608,1608,CC12CCNC(=O)C=C1CCC1C2CCC2(C)C(OC(=O)/C=C/c3cccc(N(CCCl)CCCl)c3)CCC12,0,1
1609,1609,Nc1ccn(C2C=C(CO)C(O)C2O)c(=O)n1,0,1
1610,1610,Nc1[nH]cnc2nc(-c3ccc([N+](=O)[O-])cc3)nc1-2,1,1
1611,1611,O=NN(CC1(O)CCC(O)C(O)C1O)C(Cc1ccccc1)C(=O)O,0,1
1612,1612,O=Nc1[nH]cnc1-c1ccccc1,1,1
1613,1613,CN(N=O)C(=O)NC1C(O)OC(CO)C(O)C1O,1,1
1614,1614,Cc1ccc2c(c1)-c1ccccc1C2C,1,1
1615,1615,COP(=O)(OC)N1CCOCC1,0,1
1616,1616,Cc1cc(O)c2c(O)c3c(O)cccc3cc2c1,1,1
1617,1617,CC(=O)c1ccc2[nH]c3c(C)cc([N+](=O)[O-])c(C)c3c2c1,1,1
1618,1618,Cl/C=C(/Cl)SCc1ccccc1,1,1
1619,1619,COc1cc(N=Nc2ccccc2)ccc1[N+](=O)[O-],1,1
1620,1620,COc1ccc2nc(N)sc2c1,1,1
1621,1621,NC(=O)N(CCO)N=O,1,1
1622,1622,Cc1cc(=O)oc2cc3c(cc12)C1(C)OOC1(C)O3,1,1
1623,1623,O=[N+]([O-])c1ccc2c([N+](=O)[O-])cc3ccccc3c2c1,1,1
1624,1624,COc1cc2c3c(c1O)-c1cc4c(cc1CC3N(C)CC2)OCO4,0,1
1625,1625,CCCCCCCC(=O)Nc1snc2ccccc12,0,1
1626,1626,COc1ccc(O)c2c(=O)c3c(OC)cc4c(c3oc12)C1CCOC1O4,0,1
1627,1627,O=C(/N=c1\sn(C(=O)c2ccccc2Cl)c2ccc([N+](=O)[O-])cc12)c1ccccc1Cl,1,1
1628,1628,CC(C)(C)OO,1,1
1629,1629,O=C1OC(=C(Cl)Cl)C=C1Cl,1,1
1630,1630,O=C1CCCN1c1ncc([N+](=O)[O-])s1,1,1
1631,1631,Cn1c(NO)nc2ncc(-c3ccccc3)cc21,1,1
1632,1632,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,0,1
1633,1633,Cc1cc(O)c2c(c1O)C(=O)C13C(=C2O)C(=O)C2C(O)C1C1C(O)C3C(=O)C3=C(O)c4c(O)cc(C)c(O)c4C(=O)C321,0,1
1634,1634,NC(=O)CNC(=O)N(CCCl)N=O,1,1
1635,1635,CC(C)(C)c1ccc(-c2ccc([N+](=O)[O-])cc2)cc1,0,1
1636,1636,CCCOP(=S)(OCCC)OP(=S)(OCCC)OCCC,0,1
1637,1637,CC12OOC1(C)c1ccc3cccnc3c1O2,0,1
1638,1638,CC(=O)OCCC(C)C,0,1
1639,1639,C=C(C)[C@H]1C=C2C(COC(=O)CCCCCCCCCCCCCCCCC)=CC=C2C(C)=CC1,1,1
1640,1640,COc1ccc2c(c1OC)c(=O)n(C)c1c3cc4c(cc3ccc21)OCO4,1,1
1641,1641,Cc1ccc(C(=O)ON(OCc2ccccc2)C(=O)c2ccccc2)cc1,1,1
1642,1642,[N-]=[N+]=Nc1nc2ccccc2[nH]1,1,1
1643,1643,OCc1ccc(Cl)cc1,0,1
1644,1644,CC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,0,1
1645,1645,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C(OC1CC(N(C)C)C(O)C(C)O1)CC(O)(C(=O)CO)C3,1,1
1646,1646,CC(=O)OCCN(CCOC(C)=O)c1ccc([N+](=O)[O-])c2c(NCCCN(C)C)c3ccccc3nc12,1,1
1647,1647,ONc1ccc(-c2ccccc2)cc1,1,1
1648,1648,O=[N+]([O-])c1ccc2c(c1)c([N+](=O)[O-])cc1cccc([N+](=O)[O-])c12,1,1
1649,1649,Cc1ccc(/C(C#N)=C/C=C/c2ccccc2[N+](=O)[O-])cc1,1,1
1650,1650,CC(=O)c1ccc2c(c1)C(=O)C1(CC1)O2,0,1
1651,1651,ONc1ccc(Cl)c(Cl)c1,0,1
1652,1652,NC(=O)NNC(N)=O,0,1
1653,1653,O=NN1CCC(O)CC1,1,1
1654,1654,COc1ccc2c(c1)C(=O)c1c(OC)c(OC)cc3ccnc-2c13,1,1
1655,1655,Cn1c([N+](=O)[O-])cnc1-c1nnc(N)s1,1,1
1656,1656,Cc1c(C)c2c(Cl)c3ccccc3nc2c2ccccc12,1,1
1657,1657,Nc1ccc(N)c2c1C(=O)c1ccccc1C2=O,1,1
1658,1658,Clc1cccc(Br)c1,0,1
1659,1659,O=[N+]([O-])c1cc(C(F)(F)F)ccc1Cl,0,1
1660,1660,CC1NC(C(=O)O)Cc2c1[nH]c1ccccc21,0,1
1661,1661,Cc1nc2ccccc2s1,0,1
1662,1662,O=NN1CCSC1,1,1
1663,1663,CC12OC1C1CCCCC1c1ccccc12,0,1
1664,1664,CCCCOc1cc2c(c3ccc4ccccc4c13)CCC2=O,0,1
1665,1665,O=NN(c1ccc([N+](=O)[O-])cc1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,1,1
1666,1666,Cl[C@@H]1CO1,1,1
1667,1667,Nc1ccc(/C=C/c2ccc(N)cc2)cc1,1,1
1668,1668,CC[C@@H](C)COC(=O)/C=C/c1ccc(/N=C/c2ccc(OC)cc2)cc1,1,1
1669,1669,OC1C=Cc2ncccc2C1O,0,1
1670,1670,Cc1ccc2ncccc2c1,1,1
1671,1671,C1CCC2(CC1)CO2,0,1
1672,1672,C1CC[C@H]2O[C@H]2C1,1,1
1673,1673,Cc1cc(C)cc(C)c1,0,1
1674,1674,COP(=S)(OC)SCn1nnc2ccccc2c1=O,1,1
1675,1675,O=[N+]([O-])c1cc2ccc3cc([N+](=O)[O-])cc4ccc(c1)c2c34,1,1
1676,1676,COC(=O)/C(=C/c1ccco1)[N+](=O)[O-],0,1
1677,1677,CC(=O)NNC(=O)c1ccccn1,0,1
1678,1678,O=C1NC(=O)C(Cl)C1=C(Cl)Cl,1,1
1679,1679,CC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(O)C1)C(=O)c1c(O)cccc1C3=O,1,1
1680,1680,C=C(C#N)C(=O)OCC(C)C,0,1
1681,1681,CC(=O)OCc1ccc([N+](=O)[O-])cc1,1,1
1682,1682,CC1=CC[C@@H]2C(C)=CC[C@H](C(C)(C)C)[C@H]2C1,0,1
1683,1683,CCc1cccc(CC)c1NC(C)=O,0,1
1684,1684,O=[N+]([O-])c1[nH]cnc1-c1ccccc1,1,1
1685,1685,CCCC(=O)OCCC(C)C,0,1
1686,1686,CCOCn1cc(F)c(=O)n(C(=O)c2cccc(C(=O)Oc3nc(OC(=O)c4ccccc4)ccc3C#N)c2)c1=O,0,1
1687,1687,O=CC(Cl)=C(Cl)Cl,1,1
1688,1688,NC(=O)N/N=C/C(=O)O,0,1
1689,1689,Fc1cnc2ccc3ccccc3c2c1,1,1
1690,1690,O=C(O)c1ccc(Cl)cc1Cl,0,1
1691,1691,CC(=O)Nc1ccc2c(c1)Cc1cc(NC(C)=O)ccc1-2,1,1
1692,1692,CN(C)c1ccc(C2CC3(C)C(CCC3(O)/C=C/CO)C3CCC4=CC(=O)CCC4=C23)cc1,0,1
1693,1693,Cc1cnc2cc(C)c3c(nc(N)n3C)c2n1,1,1
1694,1694,CC(C)CC(NC(=O)COc1ccc(Cl)cc1Cl)C(=O)O,0,1
1695,1695,Nc1ccc(-c2cc(Cl)c(N)c(Cl)c2)cc1,1,1
1696,1696,COc1cc(N=Nc2ccc(N)cc2)c(C)cc1N=Nc1c(S(=O)(=O)O)cc2ccc(N)cc2c1O,1,1
1697,1697,CCOC(=O)N(CCOC(C)=O)N=O,1,1
1698,1698,Cc1cc2cc3ccccc3c3ccc4cccc1c4c23,1,1
1699,1699,CCOc1ccccc1N,0,1
1700,1700,O=C1NCCN1c1nccs1,1,1
1701,1701,OC1c2ccccc2-c2cc3ccccc3c(Cl)c2C1O,0,1
1702,1702,O=[N+]([O-])c1ccc2ccc3cccc4cc(O)c1c2c34,1,1
1703,1703,O=[N+]([O-])c1ccc(/C=N/c2snc3c(Cl)cc(Cl)cc23)cc1,1,1
1704,1704,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21,1,1
1705,1705,C=C1CC/C=C(/C)CC[C@@H]2[C@H]1CC2(C)C,0,1
1706,1706,CCOP(=S)(OCC)OCCSCC,1,1
1707,1707,Cc1cc(O)c(C(C)(C)C)cc1Sc1cc(C(C)(C)C)c(O)cc1C,0,1
1708,1708,NC1c2ccccc2-c2ccccc21,0,1
1709,1709,Cc1c[nH]cn1,0,1
1710,1710,c1ccc(Cc2ccc(C[C@H]3CO3)cc2)cc1,1,1
1711,1711,NS(=O)(=O)c1cc2c(cc1Cl)NC=NS2(=O)=O,0,1
1712,1712,C=C1[C@H]2CC[C@H](C2)C1(C)C,0,1
1713,1713,CC(C)[C@@H]1CC[C@@H](C)CC1=O,1,1
1714,1714,O[C@@H]1Cc2cc3cccc4ccc5ccc1c2c5c43,1,1
1715,1715,CC(C)CC[C@@H](C)Nc1ccc(N[C@H](C)CCC(C)C)cc1,0,1
1716,1716,CC(=O)Nc1snc2ccc(Cl)cc12,1,1
1717,1717,C=CC(=C)Cl,0,1
1718,1718,Cc1ccc(S(=O)(=O)OCC2CO2)cc1,1,1
1719,1719,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)C(=O)CCC2(C)C)C(C)(C)CCC1=O,0,1
1720,1720,Nc1ccc(-c2ccc(-c3ccc(-c4ccc(N)cc4)cc3)cc2)cc1,0,1
1721,1721,CS(=O)(=O)OCCCNCCCOS(C)(=O)=O,1,1
1722,1722,Cc1ccc([N+](=O)[O-])c([N+](=O)[O-])c1,1,1
1723,1723,C=CC(=O)NC(C)(C)CC(C)=O,0,1
1724,1724,CCOP(=S)(OCC)SCn1c(=O)oc2cc(Cl)ccc21,0,1
1725,1725,CCOP(C)(=O)SCCN(C(C)C)C(C)C,0,1
1726,1726,COc1cc(CNC(=O)C(C)Br)ccc1O,1,1
1727,1727,Cc1c(N=[N+]([O-])c2cccc([N+](=O)[O-])c2C)cccc1[N+](=O)[O-],0,1
1728,1728,OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)C(Cl)(Cl)Cl,0,1
1729,1729,C=CCN(CC=C)N=O,1,1
1730,1730,COc1cc(Cl)c(OC)cc1Cl,1,1
1731,1731,CN(C)CCN(C)C,0,1
1732,1732,NCC(=O)Nc1ccccc1,1,1
1733,1733,N#Cc1cccc(C#N)c1,0,1
1734,1734,c1ccc(Oc2ccccc2)cc1,0,1
1735,1735,Nc1ccc(-c2ccc(N)c([N+](=O)[O-])c2)cc1,1,1
1736,1736,OCc1ccc2ccc3cccc4ccc1c2c34,1,1
1737,1737,OCCNc1ccc(N=Nc2ccc(N(CCO)CCO)cc2)cc1,0,1
1738,1738,Cc1ccc(C(C)(C)O)cc1,0,1
1739,1739,Nc1nc(NO)c2ncn(C3OC(CO)C(O)C3O)c2n1,1,1
1740,1740,O=[N+]([O-])c1ccc(S(=O)(=O)O)cc1,0,1
1741,1741,CC(N)(Cc1ccc(O)c(O)c1)C(=O)O,0,1
1742,1742,ClCc1ccccn1,1,1
1743,1743,c1cc2c3c(c4c(ccc5ccccc54)cc3c1)C1OC21,1,1
